Incident_ID,CI_Name,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,Status,No_of_Reassignments,Handle_Time_hrs,Closure_Code,Open_Time
IM0003278,SUB166,server,Network Switch,2,5,1,request,in-progress,9,442.22,Resolved,2013-07-27 00:00:00
IM0003279,SUB971,storage,Network Switch,4,2,2,request,in-progress,24,1551.34,Other,2014-08-26 00:00:00
IM0003280,SUB313,server,Network Switch,5,4,4,request,open,27,369.97,Pending,2013-10-11 00:00:00
IM0003281,SUB306,database,SQL Server,3,3,2,request,closed,15,718.23,Other,2014-10-27 00:00:00
IM0003282,SUB487,subapplication,Web Application,3,1,1,request,in-progress,12,3054.2,Other,2012-02-06 00:00:00
IM0003283,SUB338,network,SQL Server,2,2,1,incident,open,4,2007.09,Resolved,2012-04-16 00:00:00
IM0003284,SUB015,database,Web Application,2,4,3,request,in-progress,15,2029.36,Other,2013-07-20 00:00:00
IM0003285,SUB687,database,SQL Server,5,1,5,request,in-progress,21,174.93,Resolved,2013-01-26 00:00:00
IM0003286,SUB091,storage,File Server,4,1,5,incident,in-progress,10,2458.2,Pending,2014-03-29 00:00:00
IM0003287,SUB091,server,Email Service,1,2,5,request,closed,21,371.07,Other,2014-10-17 00:00:00
IM0003288,SUB074,server,Network Switch,4,4,5,incident,open,7,808.72,Pending,2014-11-10 00:00:00
IM0003289,SUB046,storage,File Server,3,4,4,request,open,5,1829.0,Resolved,2012-04-12 00:00:00
IM0003290,SUB864,subapplication,Email Service,4,3,4,incident,open,25,3485.65,Pending,2013-03-22 00:00:00
IM0003291,SUB323,network,SQL Server,2,3,5,request,closed,5,3295.47,Other,2014-03-27 00:00:00
IM0003292,SUB858,database,Email Service,3,4,4,incident,in-progress,7,409.09,Pending,2012-11-01 00:00:00
IM0003293,SUB406,network,Email Service,1,4,4,incident,in-progress,24,3973.27,Pending,2012-01-12 00:00:00
IM0003294,SUB079,server,Network Switch,4,5,3,request,closed,6,329.34,Pending,2014-12-12 00:00:00
IM0003295,SUB154,database,SQL Server,3,1,5,request,closed,9,2939.45,Other,2014-05-03 00:00:00
IM0003296,SUB121,network,SQL Server,1,3,2,incident,open,8,506.22,Resolved,2014-06-17 00:00:00
IM0003297,SUB180,subapplication,Network Switch,3,5,3,incident,open,15,449.29,Resolved,2012-10-11 00:00:00
IM0003298,SUB507,subapplication,SQL Server,3,5,2,incident,open,4,3499.67,Resolved,2014-08-23 00:00:00
IM0003299,SUB452,network,Email Service,5,4,1,incident,in-progress,9,2218.91,Other,2014-07-12 00:00:00
IM0003300,SUB473,database,SQL Server,1,2,5,request,open,18,75.81,Resolved,2012-05-15 00:00:00
IM0003301,SUB353,subapplication,Network Switch,1,1,4,request,open,27,2946.14,Resolved,2014-11-22 00:00:00
IM0003302,SUB949,server,Email Service,3,3,2,incident,in-progress,18,2595.12,Pending,2014-06-08 00:00:00
IM0003303,SUB315,server,SQL Server,3,5,5,incident,closed,28,631.18,Other,2012-07-03 00:00:00
IM0003304,SUB022,storage,SQL Server,5,1,5,incident,closed,7,305.67,Pending,2013-02-06 00:00:00
IM0003305,SUB093,database,Network Switch,1,2,3,incident,open,26,3520.06,Pending,2014-08-08 00:00:00
IM0003306,SUB534,database,Network Switch,4,2,4,request,in-progress,21,503.11,Resolved,2014-05-06 00:00:00
IM0003307,SUB316,network,SQL Server,4,1,5,incident,closed,21,3031.91,Resolved,2014-01-25 00:00:00
IM0003308,SUB432,database,Network Switch,2,4,1,incident,in-progress,24,3512.52,Pending,2013-06-04 00:00:00
IM0003309,SUB168,server,Network Switch,5,4,5,incident,in-progress,13,3956.74,Other,2014-11-19 00:00:00
IM0003310,SUB604,storage,File Server,4,1,1,incident,open,16,1726.7,Other,2012-07-16 00:00:00
IM0003311,SUB833,storage,File Server,2,3,4,incident,closed,1,125.96,Resolved,2014-04-18 00:00:00
IM0003312,SUB774,server,Network Switch,5,3,3,request,closed,29,1667.23,Resolved,2012-07-23 00:00:00
IM0003313,SUB974,subapplication,Email Service,2,2,4,request,open,15,2894.92,Resolved,2014-02-04 00:00:00
IM0003314,SUB226,subapplication,Web Application,3,1,4,incident,in-progress,8,2738.15,Pending,2014-06-02 00:00:00
IM0003315,SUB137,subapplication,File Server,4,5,4,incident,open,26,3700.6,Other,2012-01-07 00:00:00
IM0003316,SUB508,database,Email Service,5,4,1,request,open,1,1704.86,Other,2012-03-25 00:00:00
IM0003317,SUB792,network,Email Service,5,3,2,incident,in-progress,6,3751.6,Other,2014-12-15 00:00:00
IM0003318,SUB033,database,Web Application,1,2,1,incident,in-progress,14,1726.2,Other,2013-12-21 00:00:00
IM0003319,SUB246,server,SQL Server,3,2,3,request,open,13,1612.05,Other,2013-11-16 00:00:00
IM0003320,SUB309,network,SQL Server,2,3,4,incident,open,5,3812.83,Resolved,2014-10-29 00:00:00
IM0003321,SUB591,subapplication,File Server,1,4,5,incident,open,5,664.34,Pending,2013-05-09 00:00:00
IM0003322,SUB754,server,Web Application,1,1,3,incident,closed,11,1094.29,Resolved,2013-07-30 00:00:00
IM0003323,SUB470,database,Network Switch,1,3,3,incident,in-progress,27,2177.79,Pending,2013-04-19 00:00:00
IM0003324,SUB735,subapplication,File Server,1,2,3,request,closed,26,1978.3,Pending,2014-02-02 00:00:00
IM0003325,SUB069,database,Network Switch,3,5,5,incident,closed,28,2957.71,Other,2014-08-10 00:00:00
IM0003326,SUB787,network,Network Switch,4,3,3,incident,closed,28,3178.16,Pending,2014-03-19 00:00:00
IM0003327,SUB846,server,SQL Server,5,2,1,incident,open,11,2166.78,Resolved,2012-06-27 00:00:00
IM0003328,SUB501,database,Email Service,4,3,2,request,in-progress,29,2419.18,Resolved,2014-06-08 00:00:00
IM0003329,SUB790,storage,Network Switch,4,5,2,incident,open,19,1290.18,Pending,2014-08-12 00:00:00
IM0003330,SUB949,network,SQL Server,2,4,3,request,open,29,3600.89,Resolved,2012-08-27 00:00:00
IM0003331,SUB616,subapplication,Network Switch,4,4,3,request,open,21,1233.44,Resolved,2014-10-08 00:00:00
IM0003332,SUB497,network,Email Service,4,5,2,request,in-progress,29,1215.68,Pending,2012-11-17 00:00:00
IM0003333,SUB716,server,SQL Server,4,1,2,incident,closed,23,3971.64,Other,2012-05-01 00:00:00
IM0003334,SUB202,network,Email Service,2,4,4,incident,open,0,1933.11,Other,2012-09-22 00:00:00
IM0003335,SUB688,database,Email Service,1,4,4,incident,in-progress,19,1681.34,Resolved,2012-03-01 00:00:00
IM0003336,SUB029,network,Network Switch,2,3,5,incident,closed,13,3309.22,Resolved,2013-11-02 00:00:00
IM0003337,SUB586,server,SQL Server,5,3,3,request,open,20,2645.21,Pending,2013-11-07 00:00:00
IM0003338,SUB148,database,Email Service,3,2,2,request,in-progress,27,3188.23,Pending,2012-09-29 00:00:00
IM0003339,SUB779,subapplication,Network Switch,5,5,5,incident,in-progress,12,1471.24,Other,2014-02-18 00:00:00
IM0003340,SUB005,network,Network Switch,2,3,1,incident,open,28,2348.4,Pending,2014-10-25 00:00:00
IM0003341,SUB584,network,SQL Server,3,1,1,request,closed,28,2670.72,Resolved,2012-12-09 00:00:00
IM0003342,SUB047,subapplication,Web Application,4,2,3,incident,closed,1,677.05,Resolved,2012-02-10 00:00:00
IM0003343,SUB049,server,Email Service,1,5,4,request,in-progress,25,1969.68,Other,2012-05-13 00:00:00
IM0003344,SUB360,server,Network Switch,3,2,4,incident,open,16,3249.68,Other,2012-08-01 00:00:00
IM0003345,SUB426,server,SQL Server,3,4,2,request,in-progress,9,1076.55,Pending,2013-07-22 00:00:00
IM0003346,SUB025,storage,SQL Server,1,5,1,request,open,15,3622.43,Pending,2014-11-13 00:00:00
IM0003347,SUB551,storage,File Server,3,2,2,request,open,28,3758.9,Pending,2012-07-11 00:00:00
IM0003348,SUB026,subapplication,File Server,4,2,4,request,closed,14,3086.52,Resolved,2012-03-13 00:00:00
IM0003349,SUB928,server,Email Service,2,5,3,incident,closed,12,2672.49,Other,2013-03-29 00:00:00
IM0003350,SUB316,storage,Network Switch,2,1,5,request,in-progress,29,1215.61,Resolved,2014-01-09 00:00:00
IM0003351,SUB631,network,Email Service,4,1,1,request,open,29,1336.36,Pending,2014-12-08 00:00:00
IM0003352,SUB875,server,Network Switch,3,1,3,incident,open,5,3900.61,Other,2012-07-10 00:00:00
IM0003353,SUB474,database,File Server,3,4,5,incident,in-progress,3,942.32,Resolved,2014-06-16 00:00:00
IM0003354,SUB115,database,Email Service,3,5,3,incident,open,12,1799.05,Other,2012-04-04 00:00:00
IM0003355,SUB919,storage,SQL Server,4,3,1,request,closed,1,3604.66,Resolved,2014-06-14 00:00:00
IM0003356,SUB131,server,File Server,4,5,2,incident,closed,10,2934.02,Other,2013-05-16 00:00:00
IM0003357,SUB291,storage,Web Application,4,3,2,request,open,1,1551.76,Pending,2012-07-06 00:00:00
IM0003358,SUB613,network,SQL Server,2,2,5,request,in-progress,3,1544.3,Resolved,2012-09-02 00:00:00
IM0003359,SUB945,database,SQL Server,3,1,4,request,in-progress,29,1058.02,Other,2014-06-03 00:00:00
IM0003360,SUB395,database,SQL Server,1,5,4,request,closed,26,697.36,Pending,2012-03-12 00:00:00
IM0003361,SUB956,subapplication,Email Service,1,1,2,incident,closed,2,1751.24,Resolved,2013-07-13 00:00:00
IM0003362,SUB338,network,Network Switch,2,2,5,incident,open,26,2586.65,Resolved,2013-09-27 00:00:00
IM0003363,SUB832,server,File Server,3,3,3,incident,in-progress,7,3058.76,Other,2013-02-25 00:00:00
IM0003364,SUB136,subapplication,Email Service,3,3,5,request,in-progress,16,1117.06,Other,2012-08-31 00:00:00
IM0003365,SUB662,storage,SQL Server,5,1,4,request,open,22,2323.89,Other,2012-01-08 00:00:00
IM0003366,SUB508,storage,SQL Server,3,1,4,request,in-progress,25,2323.48,Pending,2014-05-12 00:00:00
IM0003367,SUB824,network,SQL Server,4,4,4,incident,in-progress,26,1553.23,Resolved,2013-10-16 00:00:00
IM0003368,SUB753,network,File Server,4,1,4,incident,closed,18,2932.07,Resolved,2014-07-02 00:00:00
IM0003369,SUB077,storage,Web Application,5,1,2,incident,closed,2,3875.11,Other,2014-01-05 00:00:00
IM0003370,SUB917,subapplication,File Server,2,5,5,request,open,21,3883.19,Resolved,2012-08-23 00:00:00
IM0003371,SUB120,server,Email Service,4,4,4,request,in-progress,4,1644.38,Other,2014-12-19 00:00:00
IM0003372,SUB743,storage,File Server,2,3,3,request,closed,14,2645.18,Other,2012-01-04 00:00:00
IM0003373,SUB675,server,File Server,2,2,2,incident,in-progress,4,1016.26,Pending,2012-08-18 00:00:00
IM0003374,SUB936,subapplication,Email Service,4,2,3,request,in-progress,15,3395.02,Pending,2014-05-07 00:00:00
IM0003375,SUB536,database,Web Application,4,3,4,incident,closed,14,2648.68,Pending,2013-08-07 00:00:00
IM0003376,SUB078,network,Email Service,4,1,2,request,in-progress,15,119.54,Other,2013-12-17 00:00:00
IM0003377,SUB632,database,Web Application,2,4,4,request,open,10,1076.22,Pending,2014-01-10 00:00:00
IM0003378,SUB723,network,Network Switch,2,4,5,request,in-progress,16,1734.97,Pending,2012-11-15 00:00:00
IM0003379,SUB698,network,Email Service,2,4,2,incident,open,7,3382.04,Resolved,2012-11-09 00:00:00
IM0003380,SUB021,storage,SQL Server,4,3,4,incident,closed,29,3026.96,Other,2013-05-15 00:00:00
IM0003381,SUB690,server,Email Service,1,5,2,request,closed,20,3057.41,Pending,2013-07-12 00:00:00
IM0003382,SUB735,subapplication,SQL Server,2,4,4,request,open,6,714.7,Pending,2014-06-20 00:00:00
IM0003383,SUB306,storage,Web Application,4,2,3,incident,open,16,2130.85,Other,2013-06-12 00:00:00
IM0003384,SUB645,database,SQL Server,4,1,2,incident,open,25,2362.69,Other,2014-10-19 00:00:00
IM0003385,SUB606,subapplication,File Server,2,4,4,request,in-progress,9,3912.07,Other,2013-05-11 00:00:00
IM0003386,SUB130,network,Network Switch,1,2,1,incident,in-progress,12,2897.2,Resolved,2014-10-30 00:00:00
IM0003387,SUB160,server,File Server,4,5,1,incident,closed,11,608.08,Pending,2014-03-26 00:00:00
IM0003388,SUB780,storage,SQL Server,3,1,1,request,in-progress,17,466.43,Other,2014-07-26 00:00:00
IM0003389,SUB416,server,Email Service,3,1,1,request,closed,23,2496.38,Pending,2012-08-19 00:00:00
IM0003390,SUB760,server,File Server,4,5,4,request,open,0,3775.77,Pending,2013-01-15 00:00:00
IM0003391,SUB280,storage,Network Switch,5,1,5,request,open,2,3604.42,Other,2013-04-04 00:00:00
IM0003392,SUB869,network,SQL Server,5,2,2,incident,closed,28,1058.55,Pending,2013-01-03 00:00:00
IM0003393,SUB793,network,Web Application,5,1,3,incident,in-progress,29,2569.29,Other,2012-10-27 00:00:00
IM0003394,SUB790,subapplication,Web Application,4,4,1,request,closed,6,2173.37,Other,2012-08-13 00:00:00
IM0003395,SUB260,subapplication,Email Service,1,3,3,request,open,20,441.57,Pending,2012-12-26 00:00:00
IM0003396,SUB598,server,Web Application,3,3,4,incident,closed,5,2771.55,Pending,2013-06-24 00:00:00
IM0003397,SUB498,server,File Server,1,4,4,incident,closed,12,1744.19,Other,2014-04-02 00:00:00
IM0003398,SUB767,database,File Server,4,5,1,incident,in-progress,7,2270.67,Pending,2012-07-23 00:00:00
IM0003399,SUB673,server,File Server,4,4,2,request,in-progress,27,3339.55,Resolved,2013-04-05 00:00:00
IM0003400,SUB431,subapplication,File Server,1,5,3,incident,open,24,2467.99,Pending,2014-07-29 00:00:00
IM0003401,SUB704,subapplication,File Server,5,4,4,request,open,13,2398.4,Other,2014-02-10 00:00:00
IM0003402,SUB812,server,SQL Server,5,4,5,incident,closed,16,630.01,Pending,2013-05-21 00:00:00
IM0003403,SUB292,database,Web Application,1,1,2,request,closed,5,2368.45,Resolved,2014-12-04 00:00:00
IM0003404,SUB019,network,File Server,2,3,1,request,in-progress,24,1213.32,Pending,2014-08-11 00:00:00
IM0003405,SUB906,server,Email Service,4,1,4,request,in-progress,25,175.16,Other,2014-01-15 00:00:00
IM0003406,SUB924,network,File Server,2,3,2,request,in-progress,8,2420.02,Resolved,2014-07-08 00:00:00
IM0003407,SUB086,network,Web Application,5,5,1,request,in-progress,25,2717.27,Pending,2014-03-16 00:00:00
IM0003408,SUB276,network,SQL Server,5,4,1,request,closed,1,714.2,Other,2012-10-03 00:00:00
IM0003409,SUB852,storage,Web Application,3,2,3,incident,closed,22,1212.68,Other,2012-08-10 00:00:00
IM0003410,SUB594,database,Email Service,1,5,1,request,open,12,2771.84,Other,2012-08-19 00:00:00
IM0003411,SUB565,storage,Web Application,4,4,4,incident,open,9,701.37,Pending,2014-09-29 00:00:00
IM0003412,SUB096,subapplication,File Server,3,2,1,incident,open,10,501.24,Pending,2012-05-30 00:00:00
IM0003413,SUB460,storage,Network Switch,1,1,5,request,in-progress,9,2689.05,Pending,2013-11-10 00:00:00
IM0003414,SUB634,network,Email Service,3,1,1,incident,in-progress,28,830.0,Other,2013-01-15 00:00:00
IM0003415,SUB274,subapplication,Web Application,2,4,5,request,open,29,3512.79,Pending,2013-01-29 00:00:00
IM0003416,SUB663,network,SQL Server,4,4,2,request,open,25,2643.64,Pending,2013-01-16 00:00:00
IM0003417,SUB564,network,SQL Server,3,2,2,incident,closed,16,2792.03,Pending,2014-11-21 00:00:00
IM0003418,SUB255,storage,File Server,1,2,5,request,closed,14,16.37,Resolved,2014-12-05 00:00:00
IM0003419,SUB513,subapplication,Network Switch,3,5,1,request,closed,13,3746.92,Other,2012-03-21 00:00:00
IM0003420,SUB630,database,Email Service,1,5,4,incident,closed,14,2964.57,Other,2014-04-25 00:00:00
IM0003421,SUB425,subapplication,File Server,3,4,5,incident,in-progress,1,3142.99,Other,2012-09-10 00:00:00
IM0003422,SUB319,server,Network Switch,5,5,2,request,in-progress,17,1079.8,Resolved,2013-10-04 00:00:00
IM0003423,SUB529,subapplication,Email Service,5,4,5,request,open,4,3357.07,Pending,2012-03-27 00:00:00
IM0003424,SUB162,database,File Server,5,2,4,request,closed,11,1261.89,Resolved,2013-12-06 00:00:00
IM0003425,SUB827,server,Network Switch,2,5,2,request,in-progress,3,589.63,Resolved,2014-01-07 00:00:00
IM0003426,SUB278,database,File Server,4,2,4,request,in-progress,10,3404.95,Resolved,2014-12-04 00:00:00
IM0003427,SUB321,database,File Server,3,4,1,request,open,24,685.71,Other,2012-12-26 00:00:00
IM0003428,SUB213,server,File Server,1,3,3,incident,in-progress,10,3981.85,Other,2014-04-12 00:00:00
IM0003429,SUB651,subapplication,File Server,4,3,4,incident,closed,29,3071.35,Other,2013-05-14 00:00:00
IM0003430,SUB440,subapplication,SQL Server,1,1,3,incident,open,11,2152.44,Resolved,2012-04-26 00:00:00
IM0003431,SUB768,network,Email Service,5,2,2,incident,in-progress,11,2819.58,Resolved,2014-08-13 00:00:00
IM0003432,SUB081,network,File Server,4,3,1,request,closed,7,443.67,Pending,2014-04-02 00:00:00
IM0003433,SUB314,database,Web Application,5,5,2,request,open,29,3078.56,Resolved,2014-09-07 00:00:00
IM0003434,SUB693,subapplication,Web Application,2,4,3,incident,in-progress,6,3376.56,Pending,2012-08-24 00:00:00
IM0003435,SUB533,database,File Server,4,2,1,request,closed,2,963.72,Resolved,2013-07-26 00:00:00
IM0003436,SUB016,database,Web Application,5,1,4,request,open,11,2847.19,Pending,2014-01-18 00:00:00
IM0003437,SUB158,network,Web Application,1,2,2,request,closed,1,3447.95,Resolved,2012-05-15 00:00:00
IM0003438,SUB954,database,SQL Server,2,2,1,incident,in-progress,27,2764.46,Resolved,2014-08-16 00:00:00
IM0003439,SUB692,server,File Server,2,4,2,request,closed,3,1346.47,Resolved,2012-02-24 00:00:00
IM0003440,SUB398,database,Network Switch,3,3,2,incident,in-progress,1,3874.03,Resolved,2014-02-17 00:00:00
IM0003441,SUB504,network,Network Switch,4,3,2,incident,closed,2,3611.77,Pending,2012-04-10 00:00:00
IM0003442,SUB318,subapplication,Network Switch,1,2,5,request,open,14,2776.81,Other,2012-11-02 00:00:00
IM0003443,SUB492,subapplication,File Server,3,2,2,incident,closed,17,2316.71,Resolved,2013-04-13 00:00:00
IM0003444,SUB652,network,Network Switch,4,4,3,incident,open,14,940.84,Other,2014-04-28 00:00:00
IM0003445,SUB566,subapplication,Web Application,3,2,3,incident,open,7,436.73,Pending,2014-05-11 00:00:00
IM0003446,SUB700,subapplication,Email Service,5,3,2,incident,closed,30,3746.3,Pending,2013-10-15 00:00:00
IM0003447,SUB797,network,Web Application,2,5,2,incident,open,23,1405.11,Other,2012-01-25 00:00:00
IM0003448,SUB820,server,Network Switch,4,5,1,incident,open,27,1319.84,Resolved,2013-06-12 00:00:00
IM0003449,SUB929,subapplication,Web Application,5,2,3,request,open,17,244.76,Resolved,2012-12-11 00:00:00
IM0003450,SUB164,subapplication,File Server,2,2,1,request,closed,7,1222.77,Resolved,2014-12-29 00:00:00
IM0003451,SUB366,database,Email Service,3,3,3,request,in-progress,26,3963.59,Pending,2012-03-31 00:00:00
IM0003452,SUB106,subapplication,File Server,4,3,2,incident,open,22,3441.42,Other,2013-08-25 00:00:00
IM0003453,SUB062,database,Email Service,3,1,4,request,open,11,3020.7,Other,2013-12-17 00:00:00
IM0003454,SUB514,database,File Server,1,5,3,incident,closed,29,1613.76,Pending,2013-10-26 00:00:00
IM0003455,SUB231,storage,File Server,2,2,1,request,open,0,3578.9,Other,2012-10-16 00:00:00
IM0003456,SUB713,network,Network Switch,3,2,2,incident,in-progress,26,211.52,Other,2013-09-23 00:00:00
IM0003457,SUB095,database,Network Switch,5,2,3,request,in-progress,14,3711.3,Pending,2012-10-14 00:00:00
IM0003458,SUB954,subapplication,Web Application,3,2,3,incident,open,15,3334.66,Resolved,2014-08-09 00:00:00
IM0003459,SUB287,network,Web Application,5,3,3,request,closed,9,892.57,Pending,2012-04-14 00:00:00
IM0003460,SUB364,server,File Server,5,2,4,incident,closed,19,3051.02,Other,2013-05-06 00:00:00
IM0003461,SUB225,database,SQL Server,3,3,5,request,in-progress,10,1878.41,Other,2013-09-25 00:00:00
IM0003462,SUB252,storage,File Server,1,4,3,request,open,20,2362.57,Other,2014-11-21 00:00:00
IM0003463,SUB943,database,Network Switch,3,5,5,incident,in-progress,23,2907.91,Resolved,2013-05-09 00:00:00
IM0003464,SUB151,database,Email Service,4,4,3,request,closed,14,1969.89,Resolved,2013-05-19 00:00:00
IM0003465,SUB367,subapplication,Web Application,3,1,3,incident,closed,4,3697.31,Other,2014-05-01 00:00:00
IM0003466,SUB388,network,Network Switch,1,4,1,request,in-progress,29,2570.39,Resolved,2014-06-02 00:00:00
